,prfInformationCarrier,prfYear,prfPrdOilNetMillSm3,prfPrdGasNetBillSm3,prfPrdNGLNetMillSm3,prfPrdCondensateNetMillSm3,prfPrdOeNetMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier,cumalative_prod,reserves,remaining_oe
1379,VALHALL,1992,4.046,0.9279999999999999,0.228,0.0,5.202000000000001,0.0,43548,41.726,180.69,138.964
1380,VALHALL,1993,3.537,0.8,0.191,0.0,4.527,0.0,43548,46.253,180.69,134.437
1381,VALHALL,1994,3.155,0.667,0.165,0.0,3.988,0.0,43548,50.241,180.69,130.449
1382,VALHALL,1995,3.49,0.7879999999999999,0.191,0.0,4.468,0.0,43548,54.709,180.69,125.981
1383,VALHALL,1996,4.035,0.88,0.227,0.0,5.141,0.0,43548,59.85,180.69,120.84
1384,VALHALL,1997,4.527,0.94,0.251,0.0,5.718,0.0,43548,65.568,180.69,115.122
1385,VALHALL,1998,5.167999999999999,0.965,0.241,0.0,6.375,0.0,43548,71.943,180.69,108.747
1386,VALHALL,1999,5.31,1.036,0.258,0.0,6.605,0.0,43548,78.548,180.69,102.142
1387,VALHALL,2000,4.578,0.889,0.222,0.0,5.689,0.203,43548,84.237,180.69,96.453
1388,VALHALL,2001,4.363,0.882,0.213,0.0,5.457999999999999,0.267,43548,89.695,180.69,90.995
1389,VALHALL,2002,4.181,0.875,0.200,0.0,5.255,0.33399999999999996,43548,94.94999999999999,180.69,85.74000000000001
1390,VALHALL,2003,4.155,0.632,0.197,0.0,4.984,0.344,43548,99.93399999999998,180.69,80.75600000000001
1391,VALHALL,2004,4.773,0.968,0.234,0.0,5.974,0.517,43548,105.90799999999999,180.69,74.78200000000001
1392,VALHALL,2005,4.83,0.956,0.232,0.0,6.018,0.5770000000000001,43548,111.92599999999999,180.69,68.76400000000001
1393,VALHALL,2006,4.041,0.772,0.210,0.0,5.024,0.8440000000000001,43548,116.94999999999999,180.69,63.74000000000001
1394,VALHALL,2007,3.411,0.608,0.166,0.0,4.185,0.693,43548,121.13499999999999,180.69,59.55500000000001
1395,VALHALL,2008,2.8110000000000004,0.486,0.144,0.0,3.4410000000000003,0.7090000000000001,43548,124.576,180.69,56.114000000000004
1396,VALHALL,2009,2.266,0.349,0.112,0.0,2.727,0.406,43548,127.303,180.69,53.387
1397,VALHALL,2010,2.09,0.33799999999999997,0.104,0.0,2.532,0.397,43548,129.835,180.69,50.85499999999999
1398,VALHALL,2011,1.642,0.25,0.074,0.0,1.966,0.35100000000000003,43548,131.80100000000002,180.69,48.88899999999998
1399,VALHALL,2012,0.9640000000000001,0.134,0.043,0.0,1.1420000000000001,0.29600000000000004,43548,132.943,180.69,47.746999999999986
1400,VALHALL,2013,1.768,0.237,0.076,0.0,2.081,0.342,43548,135.024,180.69,45.666
1401,VALHALL,2014,2.227,0.381,0.115,0.0,2.7230000000000003,0.301,43548,137.747,180.69,42.942999999999984
1402,VALHALL,2015,2.4019999999999997,0.436,0.123,0.0,2.9610000000000003,0.469,43548,140.70800000000003,180.69,39.98199999999997
1403,VALHALL,2016,1.9969999999999999,0.37,0.100,0.0,2.467,0.688,43548,143.17500000000004,180.69,37.51499999999996
1404,VALHALL,2017,0.62,0.113,0.031,0.0,0.763,0.245,43548,143.93800000000005,180.69,36.75199999999995
1405,VARG,1998,0.01,0.0,0.000,0.0,0.01,0.0,43451,0.01,16.6,16.59
1406,VARG,1999,1.743,0.0,0.000,0.0,1.743,0.0,43451,1.7530000000000001,16.6,14.847000000000001
1407,VARG,2000,1.7380000000000002,0.0,0.000,0.0,1.7380000000000002,0.29600000000000004,43451,3.4910000000000005,16.6,13.109000000000002
1408,VARG,2001,1.185,0.0,0.000,0.0,1.185,1.067,43451,4.676,16.6,11.924000000000001
1409,VARG,2002,0.784,0.0,0.000,0.0,0.784,1.392,43451,5.46,16.6,11.14
1410,VARG,2003,0.9209999999999999,0.0,0.000,0.0,0.9209999999999999,0.769,43451,6.381,16.6,10.219000000000001
1411,VARG,2004,1.207,0.0,0.000,0.0,1.207,0.366,43451,7.588,16.6,9.012
1412,VARG,2005,1.281,0.0,0.000,0.0,1.281,0.327,43451,8.869,16.6,7.731000000000002
1413,VARG,2006,0.8540000000000001,0.0,0.000,0.0,0.8540000000000001,0.8740000000000001,43451,9.722999999999999,16.6,6.8770000000000024
1414,VARG,2007,0.797,0.0,0.000,0.0,0.797,1.681,43451,10.52,16.6,6.080000000000002
1415,VARG,2008,0.703,0.0,0.000,0.0,0.703,1.656,43451,11.222999999999999,16.6,5.3770000000000024
1416,VARG,2009,0.789,0.0,0.000,0.0,0.789,1.034,43451,12.011999999999999,16.6,4.588000000000003
1417,VARG,2010,1.42,0.0,0.000,0.0,1.42,0.6940000000000001,43451,13.431999999999999,16.6,3.168000000000003
1418,VARG,2011,0.972,0.0,0.000,0.0,0.972,0.499,43451,14.403999999999998,16.6,2.1960000000000033
1419,VARG,2012,0.647,0.0,0.000,0.0,0.647,0.997,43451,15.050999999999998,16.6,1.549000000000003
1420,VARG,2013,0.46,0.0,0.000,0.0,0.46,0.9420000000000001,43451,15.511,16.6,1.0890000000000022
1421,VARG,2014,0.39899999999999997,0.127,0.016,0.013999999999999999,0.556,1.361,43451,16.067,16.6,0.5330000000000013
1422,VARG,2015,0.32,0.079,0.010,0.004,0.413,1.179,43451,16.48,16.6,0.120000000000001
1423,VARG,2016,0.10099999999999999,0.091,0.012,0.004,0.209,0.397,43451,16.689,16.6,-0.08899999999999864
1424,VEGA,2010,0.018000000000000002,0.023,0.000,0.0,0.040999999999999995,0.01,4467595,0.040999999999999995,41.27,41.229000000000006
1425,VEGA,2011,0.6579999999999999,0.742,0.360,0.044000000000000004,1.804,0.052000000000000005,4467595,1.845,41.27,39.425000000000004
1426,VEGA,2012,0.858,1.042,0.627,0.062,2.589,0.17600000000000002,4467595,4.434,41.27,36.836000000000006
1427,VEGA,2013,0.9990000000000001,1.49,0.866,0.098,3.4530000000000003,0.017,4467595,7.8870000000000005,41.27,33.383
1428,VEGA,2014,1.183,1.666,1.052,0.114,4.015,0.018000000000000002,4467595,11.902000000000001,41.27,29.368000000000002
1429,VEGA,2015,1.115,1.686,1.024,0.109,3.9339999999999997,0.025,4467595,15.836,41.27,25.434000000000005
1430,VEGA,2016,0.903,1.671,1.049,0.0,3.6239999999999997,0.027999999999999997,4467595,19.46,41.27,21.810000000000002
1431,VEGA,2017,0.209,0.442,0.283,0.0,0.934,0.006,4467595,20.394000000000002,41.27,20.876
1432,VESLEFRIKK,1990,2.873,0.0,0.158,0.0,3.031,0.0,43618,3.031,64.41,61.379
1433,VESLEFRIKK,1991,3.489,0.0,0.220,0.0,3.7089999999999996,0.0,43618,6.74,64.41,57.669999999999995
1434,VESLEFRIKK,1992,3.9530000000000003,0.0,0.247,0.0,4.2,0.0,43618,10.940000000000001,64.41,53.47
1435,VESLEFRIKK,1993,3.932,0.11699999999999999,0.232,0.0,4.281000000000001,0.0,43618,15.221000000000002,64.41,49.18899999999999
1436,VESLEFRIKK,1994,4.4430000000000005,0.253,0.260,0.0,4.956,0.0,43618,20.177000000000003,64.41,44.23299999999999
1437,VESLEFRIKK,1995,4.458,0.408,0.257,0.0,5.122000000000001,0.0,43618,25.299000000000003,64.41,39.11099999999999
1438,VESLEFRIKK,1996,4.069,0.43200000000000005,0.252,0.0,4.753,0.0,43618,30.052000000000003,64.41,34.35799999999999
1439,VESLEFRIKK,1997,3.475,0.139,0.086,0.0,3.7,0.0,43618,33.752,64.41,30.657999999999994
1440,VESLEFRIKK,1998,3.2680000000000002,0.27699999999999997,0.164,0.0,3.7089999999999996,0.0,43618,37.461,64.41,26.948999999999998
1441,VESLEFRIKK,1999,1.899,0.11199999999999999,0.069,0.0,2.08,0.0,43618,39.541,64.41,24.869
1442,VESLEFRIKK,2000,2.405,0.19899999999999998,0.143,0.0,2.747,3.112,43618,42.288,64.41,22.122
1443,VESLEFRIKK,2001,1.9769999999999999,0.065,0.064,0.0,2.105,3.8539999999999996,43618,44.392999999999994,64.41,20.017000000000003
1444,VESLEFRIKK,2002,1.645,0.028999999999999998,0.026,0.0,1.7,4.551,43618,46.092999999999996,64.41,18.317
1445,VESLEFRIKK,2003,1.686,0.031,0.023,0.0,1.739,4.191,43618,47.831999999999994,64.41,16.578000000000003
1446,VESLEFRIKK,2004,1.589,0.022000000000000002,0.022,0.0,1.632,5.073,43618,49.46399999999999,64.41,14.946000000000005
1447,VESLEFRIKK,2005,1.527,0.044000000000000004,0.035,0.0,1.6059999999999999,4.46,43618,51.06999999999999,64.41,13.340000000000003
1448,VESLEFRIKK,2006,1.113,0.033,0.019,0.0,1.166,5.006,43618,52.23599999999999,64.41,12.174000000000007
1449,VESLEFRIKK,2007,0.909,0.003,0.002,0.0,0.914,5.4910000000000005,43618,53.14999999999999,64.41,11.260000000000005
1450,VESLEFRIKK,2008,0.7020000000000001,0.003,0.002,0.0,0.706,4.762,43618,53.855999999999995,64.41,10.554000000000002
1451,VESLEFRIKK,2009,0.6779999999999999,0.002,0.001,0.0,0.682,5.233,43618,54.538,64.41,9.872
1452,VESLEFRIKK,2010,0.7659999999999999,0.0,0.000,0.0,0.7659999999999999,6.364,43618,55.303999999999995,64.41,9.106000000000002
1453,VESLEFRIKK,2011,0.7070000000000001,0.019,0.012,0.0,0.738,5.0,43618,56.041999999999994,64.41,8.368000000000002
1454,VESLEFRIKK,2012,0.746,0.127,0.091,0.0,0.965,5.0360000000000005,43618,57.007,64.41,7.402999999999999
1455,VESLEFRIKK,2013,0.536,0.165,0.101,0.0,0.802,3.553,43618,57.809,64.41,6.600999999999999
1456,VESLEFRIKK,2014,0.47700000000000004,0.26,0.160,0.0,0.897,3.63,43618,58.705999999999996,64.41,5.704000000000001
1457,VESLEFRIKK,2015,0.44,0.34299999999999997,0.197,0.0,0.98,4.341,43618,59.68599999999999,64.41,4.724000000000004
1458,VESLEFRIKK,2016,0.38799999999999996,0.317,0.177,0.0,0.882,4.721,43618,60.56799999999999,64.41,3.842000000000006
1459,VESLEFRIKK,2017,0.142,0.10400000000000001,0.057,0.0,0.304,1.681,43618,60.87199999999999,64.41,3.538000000000004
1460,VEST EKOFISK,1977,0.753,0.257,0.000,0.0,1.0090000000000001,0.0,43513,1.0090000000000001,40.86,39.851
1461,VEST EKOFISK,1978,3.847,4.346,0.000,0.0,8.193,0.0,43513,9.202,40.86,31.658
1462,VEST EKOFISK,1979,2.136,3.9139999999999997,0.241,0.0,6.291,0.0,43513,15.493,40.86,25.366999999999997
1463,VEST EKOFISK,1980,1.162,2.88,0.350,0.0,4.391,0.0,43513,19.884,40.86,20.976
1464,VEST EKOFISK,1981,0.546,1.49,0.188,0.0,2.224,0.0,43513,22.108,40.86,18.752
1465,VEST EKOFISK,1982,0.522,1.672,0.229,0.0,2.423,0.0,43513,24.531,40.86,16.329
1466,VEST EKOFISK,1983,0.517,1.68,0.280,0.0,2.478,0.0,43513,27.009,40.86,13.850999999999999
1467,VEST EKOFISK,1984,0.39899999999999997,1.2819999999999998,0.207,0.0,1.8880000000000001,0.0,43513,28.897000000000002,40.86,11.962999999999997
1468,VEST EKOFISK,1985,0.381,1.2919999999999998,0.226,0.0,1.899,0.0,43513,30.796000000000003,40.86,10.063999999999997
1469,VEST EKOFISK,1986,0.332,1.341,0.218,0.0,1.891,0.0,43513,32.687000000000005,40.86,8.172999999999995
1470,VEST EKOFISK,1987,0.28300000000000003,1.246,0.202,0.0,1.7309999999999999,0.0,43513,34.418000000000006,40.86,6.441999999999993
1471,VEST EKOFISK,1988,0.284,1.068,0.205,0.0,1.557,0.0,43513,35.97500000000001,40.86,4.884999999999991
1472,VEST EKOFISK,1989,0.213,0.748,0.138,0.0,1.099,0.0,43513,37.074000000000005,40.86,3.7859999999999943
1473,VEST EKOFISK,1990,0.157,0.524,0.095,0.0,0.777,0.0,43513,37.851000000000006,40.86,3.0089999999999932
1474,VEST EKOFISK,1991,0.11900000000000001,0.415,0.064,0.0,0.597,0.0,43513,38.44800000000001,40.86,2.411999999999992
1475,VEST EKOFISK,1992,0.099,0.35700000000000004,0.049,0.0,0.504,0.0,43513,38.952000000000005,40.86,1.9079999999999941
1476,VEST EKOFISK,1993,0.10800000000000001,0.409,0.058,0.0,0.575,0.0,43513,39.52700000000001,40.86,1.3329999999999913
1477,VEST EKOFISK,1994,0.09699999999999999,0.34700000000000003,0.051,0.0,0.495,0.0,43513,40.022000000000006,40.86,0.8379999999999939
1478,VEST EKOFISK,1995,0.071,0.252,0.039,0.0,0.36200000000000004,0.0,43513,40.38400000000001,40.86,0.475999999999992
1479,VEST EKOFISK,1996,0.055,0.195,0.029,0.0,0.27899999999999997,0.0,43513,40.66300000000001,40.86,0.19699999999998852
1480,VEST EKOFISK,1997,0.046,0.166,0.026,0.0,0.23800000000000002,0.0,43513,40.90100000000001,40.86,-0.04100000000001103
1481,VEST EKOFISK,1998,0.026000000000000002,0.094,0.016,0.0,0.135,0.0,43513,41.03600000000001,40.86,-0.17600000000000904
1482,VIGDIS,1997,1.597,0.0,0.000,0.0,1.597,0.0,43732,1.597,73.37,71.77300000000001
1483,VIGDIS,1998,4.724,0.0,0.000,0.0,4.724,0.0,43732,6.321,73.37,67.049
1484,VIGDIS,1999,5.109,0.0,0.000,0.0,5.109,0.0,43732,11.43,73.37,61.940000000000005
1485,VIGDIS,2000,4.198,0.0,0.000,0.0,4.198,1.126,43732,15.628,73.37,57.742000000000004
1486,VIGDIS,2001,3.67,0.0,0.000,0.0,3.67,2.2840000000000003,43732,19.298000000000002,73.37,54.072
1487,VIGDIS,2002,3.053,0.0,0.000,0.0,3.053,1.6280000000000001,43732,22.351000000000003,73.37,51.019000000000005
1488,VIGDIS,2003,3.362,0.038,0.053,0.0,3.4530000000000003,3.173,43732,25.804000000000002,73.37,47.566
1489,VIGDIS,2004,3.5869999999999997,0.19,0.258,0.0,4.035,2.334,43732,29.839000000000002,73.37,43.531000000000006
1490,VIGDIS,2005,3.6910000000000003,0.187,0.228,0.0,4.107,1.9909999999999999,43732,33.946000000000005,73.37,39.424
1491,VIGDIS,2006,3.758,0.217,0.328,0.0,4.303999999999999,1.8730000000000002,43732,38.25000000000001,73.37,35.12
1492,VIGDIS,2007,3.2769999999999997,0.209,0.293,0.0,3.779,2.612,43732,42.02900000000001,73.37,31.340999999999994
1493,VIGDIS,2008,3.069,0.215,0.180,0.006,3.469,2.414,43732,45.49800000000001,73.37,27.871999999999993
1494,VIGDIS,2009,2.633,0.19899999999999998,0.142,0.008,2.9819999999999998,2.8680000000000003,43732,48.48000000000001,73.37,24.889999999999993
1495,VIGDIS,2010,1.9709999999999999,0.12,0.081,0.005,2.177,2.549,43732,50.65700000000001,73.37,22.712999999999994
1496,VIGDIS,2011,2.035,0.142,0.115,0.005,2.296,3.748,43732,52.95300000000001,73.37,20.416999999999994
1497,VIGDIS,2012,1.8619999999999999,0.175,0.146,0.01,2.193,4.2860000000000005,43732,55.14600000000001,73.37,18.223999999999997
1498,VIGDIS,2013,1.9080000000000001,0.10400000000000001,0.065,0.003,2.08,4.1160000000000005,43732,57.226000000000006,73.37,16.144
1499,VIGDIS,2014,2.209,0.025,0.078,0.009000000000000001,2.3209999999999997,4.113,43732,59.547000000000004,73.37,13.823
1500,VIGDIS,2015,2.051,0.0,0.000,0.0,2.051,4.72,43732,61.598000000000006,73.37,11.771999999999998
1501,VIGDIS,2016,1.735,0.023,0.168,0.0,1.926,5.175,43732,63.52400000000001,73.37,9.845999999999997
1502,VIGDIS,2017,0.479,0.011000000000000001,0.065,0.0,0.555,1.8119999999999998,43732,64.07900000000001,73.37,9.290999999999997
1503,VILJE,2008,0.519,0.027999999999999997,0.000,0.0,0.547,0.0,3392471,0.547,14.4,13.853
1504,VILJE,2009,1.538,0.07400000000000001,0.000,0.0,1.6119999999999999,0.004,3392471,2.159,14.4,12.241
1505,VILJE,2010,1.785,0.084,0.000,0.0,1.869,0.001,3392471,4.028,14.4,10.372
1506,VILJE,2011,1.777,0.08,0.000,0.0,1.857,0.032,3392471,5.885,14.4,8.515
1507,VILJE,2012,1.771,0.079,0.000,0.0,1.849,0.242,3392471,7.734,14.4,6.666
1508,VILJE,2013,1.32,0.055,0.000,0.0,1.375,0.449,3392471,9.109,14.4,5.291
1509,VILJE,2014,1.089,0.044000000000000004,0.000,0.0,1.1340000000000001,0.735,3392471,10.243,14.4,4.157
1510,VILJE,2015,0.7879999999999999,0.028999999999999998,0.000,0.0,0.816,0.948,3392471,11.059000000000001,14.4,3.3409999999999993
1511,VILJE,2016,0.818,0.031,0.000,0.0,0.8490000000000001,0.86,3392471,11.908000000000001,14.4,2.491999999999999
1512,VILJE,2017,0.22899999999999998,0.009000000000000001,0.000,0.0,0.23800000000000002,0.29100000000000004,3392471,12.146,14.4,2.2539999999999996
1513,VISUND,1999,0.628,0.0,0.000,0.0,0.628,0.0,43745,0.628,106.91,106.282
1514,VISUND,2000,2.253,0.0,0.000,0.0,2.253,0.581,43745,2.8810000000000002,106.91,104.029
1515,VISUND,2001,2.536,0.0,0.000,0.0,2.536,1.121,43745,5.417,106.91,101.493
1516,VISUND,2002,2.459,0.0,0.000,0.0,2.459,0.6679999999999999,43745,7.8759999999999994,106.91,99.03399999999999
1517,VISUND,2003,2.021,0.0,0.000,0.0,2.021,1.005,43745,9.896999999999998,106.91,97.013
1518,VISUND,2004,1.8630000000000002,0.0,0.000,0.0,1.8630000000000002,1.4869999999999999,43745,11.759999999999998,106.91,95.15
1519,VISUND,2005,1.1159999999999999,0.345,0.043,0.0,1.504,0.297,43745,13.263999999999998,106.91,93.646
1520,VISUND,2006,1.21,1.0390000000000001,0.127,0.0,2.376,0.597,43745,15.639999999999997,106.91,91.27
1521,VISUND,2007,2.251,1.507,0.133,0.0,3.891,0.8220000000000001,43745,19.531,106.91,87.37899999999999
1522,VISUND,2008,1.724,0.7929999999999999,0.089,0.0,2.6060000000000003,0.374,43745,22.137,106.91,84.773
1523,VISUND,2009,1.5630000000000002,1.137,0.133,0.0,2.8339999999999996,0.364,43745,24.971,106.91,81.939
1524,VISUND,2010,1.403,1.1159999999999999,0.107,0.0,2.6260000000000003,0.446,43745,27.597,106.91,79.31299999999999
1525,VISUND,2011,0.669,0.557,0.039,0.0,1.265,0.19899999999999998,43745,28.862000000000002,106.91,78.048
1526,VISUND,2012,0.7190000000000001,0.456,0.042,0.0,1.217,0.32299999999999995,43745,30.079,106.91,76.83099999999999
1527,VISUND,2013,1.043,0.654,0.074,0.0,1.77,0.44,43745,31.849,106.91,75.06099999999999
1528,VISUND,2014,1.713,0.575,0.070,0.0,2.358,1.2830000000000001,43745,34.207,106.91,72.703
1529,VISUND,2015,2.166,1.329,0.137,0.0,3.6319999999999997,1.167,43745,37.839,106.91,69.071
1530,VISUND,2016,2.542,2.392,0.303,0.0,5.2379999999999995,1.452,43745,43.077,106.91,63.833
1531,VISUND,2017,0.6579999999999999,1.122,0.136,0.0,1.916,0.446,43745,44.992999999999995,106.91,61.917
1532,VISUND SØR,2012,0.049,0.018000000000000002,0.005,0.0,0.07200000000000001,0.0,20461008,0.07200000000000001,10.32,10.248000000000001
1533,VISUND SØR,2013,0.42200000000000004,0.499,0.125,0.0,1.045,0.028999999999999998,20461008,1.117,10.32,9.203
1534,VISUND SØR,2014,0.5589999999999999,0.684,0.179,0.0,1.422,0.12300000000000001,20461008,2.5389999999999997,10.32,7.781000000000001
1535,VISUND SØR,2015,0.638,0.773,0.207,0.0,1.618,0.374,20461008,4.157,10.32,6.163
1536,VISUND SØR,2016,0.336,0.731,0.186,0.0,1.253,0.6970000000000001,20461008,5.41,10.32,4.91
1537,VISUND SØR,2017,0.11,0.293,0.083,0.0,0.486,0.213,20461008,5.896,10.32,4.424
1538,VOLUND,2009,0.009000000000000001,0.001,0.000,0.0,0.01,0.0,4380167,0.01,14.1,14.09
1539,VOLUND,2010,0.8009999999999999,0.081,0.000,0.0,0.883,0.001,4380167,0.893,14.1,13.206999999999999
1540,VOLUND,2011,1.835,0.174,0.000,0.0,2.009,0.011000000000000001,4380167,2.902,14.1,11.198
1541,VOLUND,2012,1.996,0.18600000000000003,0.000,0.0,2.182,0.064,4380167,5.084,14.1,9.016
1542,VOLUND,2013,1.867,0.171,0.000,0.0,2.037,0.292,4380167,7.1209999999999996,14.1,6.979
1543,VOLUND,2014,1.093,0.122,0.000,0.0,1.216,1.064,4380167,8.337,14.1,5.763
1544,VOLUND,2015,0.7240000000000001,0.083,0.000,0.0,0.807,1.17,4380167,9.144,14.1,4.9559999999999995
1545,VOLUND,2016,0.401,0.045,0.000,0.0,0.446,0.917,4380167,9.59,14.1,4.51
1546,VOLUND,2017,0.011000000000000001,0.001,0.000,0.0,0.012,0.033,4380167,9.602,14.1,4.497999999999999
1547,VOLVE,2008,1.77,0.155,0.067,0.026000000000000002,2.019,0.005,3420717,2.019,11.58,9.561
1548,VOLVE,2009,2.717,0.297,0.116,0.035,3.165,0.273,3420717,5.184,11.58,6.396
1549,VOLVE,2010,1.699,0.157,0.056,0.017,1.9280000000000002,1.889,3420717,7.112,11.58,4.468
1550,VOLVE,2011,0.8590000000000001,0.077,0.025,0.006,0.9670000000000001,2.191,3420717,8.079,11.58,3.5009999999999994
1551,VOLVE,2012,0.5870000000000001,0.045,0.011,0.003,0.6459999999999999,2.11,3420717,8.725000000000001,11.58,2.8549999999999986
1552,VOLVE,2013,0.5720000000000001,0.04,0.006,0.001,0.619,2.576,3420717,9.344000000000001,11.58,2.235999999999999
1553,VOLVE,2014,0.758,0.061,0.007,0.0,0.8270000000000001,2.716,3420717,10.171000000000001,11.58,1.408999999999999
1554,VOLVE,2015,0.878,0.091,0.015,0.0,0.983,2.01,3420717,11.154000000000002,11.58,0.4259999999999984
1555,VOLVE,2016,0.327,0.027999999999999997,0.003,0.0,0.35700000000000004,1.5730000000000002,3420717,11.511000000000001,11.58,0.06899999999999906
1556,YME,1996,1.195,0.0,0.000,0.0,1.195,0.0,43807,1.195,7.9,6.705
1557,YME,1997,1.98,0.0,0.000,0.0,1.98,0.0,43807,3.175,7.9,4.7250000000000005
1558,YME,1998,1.97,0.0,0.000,0.0,1.97,0.0,43807,5.145,7.9,2.755000000000001
1559,YME,1999,1.484,0.0,0.000,0.0,1.484,0.0,43807,6.629,7.9,1.2710000000000008
1560,YME,2000,1.071,0.0,0.000,0.0,1.071,0.688,43807,7.699999999999999,7.9,0.20000000000000107
1561,YME,2001,0.207,0.0,0.000,0.0,0.207,0.226,43807,7.906999999999999,7.9,-0.006999999999998785
1562,YTTERGRYTA,2009,0.11699999999999999,0.301,0.111,0.0,0.529,0.002,4973114,0.529,3.26,2.731
1563,YTTERGRYTA,2010,0.11800000000000001,0.312,0.115,0.0,0.545,0.003,4973114,1.074,3.26,2.186
1564,YTTERGRYTA,2011,0.055,0.317,0.123,0.0,0.495,0.001,4973114,1.569,3.26,1.6909999999999998
1565,YTTERGRYTA,2012,0.0,0.303,0.119,0.0,0.423,0.0,4973114,1.992,3.26,1.2679999999999998
1566,YTTERGRYTA,2013,0.003,0.44799999999999995,0.169,0.0,0.62,0.0,4973114,2.612,3.26,0.6479999999999997
1567,YTTERGRYTA,2014,0.0,0.537,0.196,0.0,0.732,0.0,4973114,3.3440000000000003,3.26,-0.08400000000000052
1568,ØST FRIGG,1988,0.0,0.391,0.000,0.001,0.39299999999999996,0.0,43576,0.39299999999999996,9.3,8.907
1569,ØST FRIGG,1989,0.0,1.505,0.000,0.012,1.517,0.0,43576,1.91,9.3,7.390000000000001
1570,ØST FRIGG,1990,0.0,1.375,0.000,0.01,1.385,0.0,43576,3.295,9.3,6.005000000000001
1571,ØST FRIGG,1991,0.0,1.5630000000000002,0.000,0.013000000000000001,1.5759999999999998,0.0,43576,4.8709999999999996,9.3,4.429000000000001
1572,ØST FRIGG,1992,0.0,1.111,0.000,0.012,1.123,0.0,43576,5.994,9.3,3.306000000000001
1573,ØST FRIGG,1993,0.0,1.2670000000000001,0.000,0.011000000000000001,1.278,0.0,43576,7.272,9.3,2.0280000000000005
1574,ØST FRIGG,1994,0.0,0.983,0.000,0.006999999999999999,0.99,0.0,43576,8.262,9.3,1.0380000000000003
1575,ØST FRIGG,1995,0.0,0.319,0.000,0.001,0.32,0.0,43576,8.582,9.3,0.718
1576,ØST FRIGG,1996,0.0,0.61,0.000,0.0,0.611,0.0,43576,9.193000000000001,9.3,0.10699999999999932
1577,ØST FRIGG,1997,0.0,0.096,0.000,0.0,0.09699999999999999,0.0,43576,9.290000000000001,9.3,0.009999999999999787
1578,ØST FRIGG,1998,0.0,0.0,0.000,0.0,0.0,0.0,43576,9.290000000000001,9.3,0.009999999999999787
1579,ÅSGARD,1999,3.9010000000000002,0.0,0.000,0.0,3.9010000000000002,0.0,43765,3.9010000000000002,410.08,406.179
1580,ÅSGARD,2000,7.837000000000001,0.523,0.086,0.098,8.544,0.09300000000000001,43765,12.445,410.08,397.635
1581,ÅSGARD,2001,8.32,3.892,1.306,0.6809999999999999,14.2,0.136,43765,26.645,410.08,383.435
1582,ÅSGARD,2002,8.232000000000001,7.247000000000001,2.224,2.592,20.296,0.198,43765,46.941,410.08,363.139
1583,ÅSGARD,2003,6.944,10.073,3.526,4.329,24.872,0.295,43765,71.813,410.08,338.267
1584,ÅSGARD,2004,5.6579999999999995,10.203,3.488,3.853,23.201999999999998,0.409,43765,95.015,410.08,315.065
1585,ÅSGARD,2005,4.637,10.513,3.639,3.3510000000000004,22.14,0.43799999999999994,43765,117.155,410.08,292.92499999999995
1586,ÅSGARD,2006,4.836,9.77,3.609,2.209,20.424,0.43799999999999994,43765,137.579,410.08,272.501
1587,ÅSGARD,2007,6.792999999999999,11.440999999999999,4.160,0.0,22.394000000000002,0.552,43765,159.973,410.08,250.10699999999997
1588,ÅSGARD,2008,5.949,11.417,4.022,0.0,21.388,0.677,43765,181.36100000000002,410.08,228.71899999999997
1589,ÅSGARD,2009,5.729,12.319,4.554,0.0,22.601999999999997,0.8759999999999999,43765,203.96300000000002,410.08,206.11699999999996
1590,ÅSGARD,2010,5.026,11.985,4.528,0.0,21.539,0.912,43765,225.502,410.08,184.57799999999997
1591,ÅSGARD,2011,3.932,12.083,4.832,0.0,20.848000000000003,0.725,43765,246.35000000000002,410.08,163.72999999999996
1592,ÅSGARD,2012,4.001,12.174000000000001,5.070,0.0,21.245,0.684,43765,267.595,410.08,142.48499999999996
1593,ÅSGARD,2013,3.1660000000000004,9.613999999999999,3.849,0.0,16.629,0.6920000000000001,43765,284.22400000000005,410.08,125.85599999999994
1594,ÅSGARD,2014,3.05,9.809,3.668,0.0,16.527,0.792,43765,300.75100000000003,410.08,109.32899999999995
1595,ÅSGARD,2015,2.7319999999999998,9.767000000000001,3.532,0.0,16.031,0.997,43765,316.78200000000004,410.08,93.29799999999994
1596,ÅSGARD,2016,2.516,10.247,3.529,0.0,16.292,0.929,43765,333.07400000000007,410.08,77.00599999999991
1597,ÅSGARD,2017,0.863,3.443,1.180,0.0,5.486000000000001,0.311,43765,338.56000000000006,410.08,71.51999999999992
